czech,english,pronunciation,cefr_level,audio,language,item_order,category,block_number
slovník,vocabulary,voʊkˈæbjʊlˌɛɹi,A2,vocabulary,1,2111,,
mytí nádobí,washing-up,wˈɑːʃɪŋˈʌp,A2,washingup,1,2112,,
hlučný,noisy,nˈɔɪzi,A2,noisy,1,2113,,
zabránit,prevent,pɹɪvˈɛnt,A2,prevent,1,2114,,
dosáhnout,achieve,ɐtʃˈiːv,A2,achieve,1,2115,,
nervový,nervous,nˈɜːvəs,A2,nervous,1,2116,,
poklad,treasure,tɹˈɛʒɚ,A2,treasure,1,2117,,
negativní,negative,nˈɛɡətˌɪv,A2,negative,1,2118,,
tiše,quietly,kwˈaɪətli,A2,quietly,1,2119,,
předstírat,pretend,pɹɪtˈɛnd,A2,pretend,1,2120,,
cestovatel,traveller,tɹˈævəlɚ,A2,traveller,1,2121,,
soukromé,private,pɹˈaɪvət,A2,private,1,2122,,
cestování,travel,tɹˈævəl,A2,travel,1,2123,,
astronaut,astronaut,ˈæstɹənˌɔːt,A2,astronaut,1,2124,,
přestat,quit,kwˈɪt,A2,quit,1,2125,,
sdružení,association,ɐsˌoʊsɪˈeɪʃən,A2,association,1,2126,,
PC,PC,pˌiːsˈiː,A2,pc,1,2127,,
past,trap,tɹˈæp,A2,trap,1,2128,,
docela,quite,kwˈaɪt,A2,quite,1,2129,,
vlna,wave,wˈeɪv,A2,wave,1,2130,,
argument,argument,ˈɑːɹɡjuːmənt,A2,argument,1,2131,,
hrášek,pea,pˈiː,A2,pea,1,2132,,
nikdo,nobody,nˈoʊbɑːdi,A2,nobody,1,2133,,
klam,trick,tɹˈɪk,A2,trick,1,2134,,
skutečně,truly,tɹˈuːli,A2,truly,1,2135,,
vyhnout se,avoid,ɐvˈɔɪd,A2,avoid,1,2136,,
důvěřovat,trust,tɹˈʌst,A2,trust,1,2137,,
zprůměrovat,average,ˈævɹɪdʒ,A2,average,1,2138,,
hlavní,principal,pɹˈɪnsɪpəl,A2,principal,1,2139,,
kolem,around,ɚɹˈaʊnd,A2,around,1,2140,,
přiznat,admit,ɐdmˈɪt,A2,admit,1,2141,,
akt,act,ˈækt,A2,act,1,2142,,
vedle,next to,nˈɛkst tuː,A2,next_to,1,2143,,
napříč,across,əkɹˈɑːs,A2,across,1,2144,,
problémy,trouble,tɹˈʌbəl,A2,trouble,1,2145,,
přes,across,əkɹˈɑːs,A2,across,1,2146,,
průměrný,average,ˈævɹɪdʒ,A2,average,1,2147,,
pravda,truth,tɹˈuːθ,A2,truth,1,2148,,
síť,net,nˈɛt,A2,net,1,2149,,
zaparkovat,park,pˈɑːɹk,A2,park,1,2150,,
část,part,pˈɑːɹt,A2,part,1,2151,,
částečně,partly,pˈɑːɹtli,A2,partly,1,2152,,
další,next,nˈɛkst,A2,next,1,2153,,
královna,queen,kwˈiːn,A2,queen,1,2154,,
cena,award,ɐwˈɔːɹd,A2,award,1,2155,,
peněženka,wallet,wˈɔlɪt,A2,wallet,1,2156,,
nikdo,no one,nˈoʊwˈʌn,A2,no_one,1,2157,,
bloudit,wander,wˈɔndɚ,A2,wander,1,2158,,
zkusit,try,tɹˈaɪ,A2,try,1,2159,,
přihrávka,pass,pˈæs,A2,pass,1,2160,,
přejít,pass,pˈæs,A2,pass,1,2161,,
průchod,passage,pˈæsɪdʒ,A2,passage,1,2162,,
cestující,passenger,pˈæsɪndʒɚ,A2,passenger,1,2163,,
obdivovat,admire,ɐdmˈaɪɚ,A2,admire,1,2164,,
hrdost,pride,pɹˈaɪd,A2,pride,1,2165,,
chůze,walking,wˈɔːkɪŋ,A2,walking,1,2166,,
návštěvník,visitor,vˈɪzɪɾɚ,A2,visitor,1,2167,,
naladit,tune,tˈuːn,A2,tune,1,2168,,
klidný,peaceful,pˈiːsfəl,A2,peaceful,1,2169,,
web,web,wˈɛb,A2,web,1,2170,,
webová stránka,web page,wˈɛb pˈeɪdʒ,A2,web_page,1,2171,,
provoz,traffic,tɹˈæfɪk,A2,traffic,1,2172,,
semafor,traffic light,tɹˈæfɪk lˈaɪt,A2,traffic_light,1,2173,,
webové stránky,website,wˈɛbsaɪt,A2,website,1,2174,,
tradice,tradition,tɹɐdˈɪʃən,A2,tradition,1,2175,,
tradiční,traditional,tɹɐdˈɪʃənəl,A2,traditional,1,2176,,
svatba,wedding,wˈɛdɪŋ,A2,wedding,1,2177,,
tajemství,mystery,mˈɪstɚɹi,A2,mystery,1,2178,,
obchod,trade,tɹˈeɪd,A2,trade,1,2179,,
tajemný,mysterious,mɪstˈɪɹiəs,A2,mysterious,1,2180,,
automaticky,automatically,ˌɔːɾəmˈæɾɪkli,A2,automatically,1,2181,,
já sám,myself,maɪsˈɛlf,A2,myself,1,2182,,
obec,village,vˈɪlɪdʒ,A2,village,1,2183,,
dráha,track,tɹˈæk,A2,track,1,2184,,
neobvyklý,unusual,ʌnjˈuːʒuːəl,A2,unusual,1,2185,,
automatizovat,automate,ˈɔːɾəmˌeɪt,C2,automate,1,2186,,
automatický,automatic,ˌɔːɾəmˈæɾɪk,A2,automatic,1,2187,,
všední den,weekday,wˈiːkdeɪ,A2,weekday,1,2188,,
dospělý,adult,ɐdˈʌlt,A2,adult,1,2189,,
týdně,weekly,wˈiːkli,A2,weekly,1,2190,,
plakat,weep,wˈiːp,A2,weep,1,2191,,
k,towards,təwˈɔːɹdz,A2,towards,1,2192,,
turista,tourist,tˈʊɹɹɪst,A2,tourist,1,2193,,
vážit,weigh,wˈeɪ,A2,weigh,1,2194,,
turné,tour,tˈʊɹ,A2,tour,1,2195,,
průvodce,tour guide,tˈʊɹ ɡˈaɪd,A2,tour_guide,1,2196,,
hudební,musical,mjˈuːzɪkəl,A2,musical,1,2197,,
pomáhat,assist,ɐsˈɪst,B1,assist,1,2198,,
asistent,assistant,ɐsˈɪstənt,A2,assistant,1,2199,,
ubrousek,napkin,nˈæpkɪn,A2,napkin,1,2200,,
malíř,painter,pˈeɪntɚ,A2,painter,1,2201,,
dvakrát,twice,twˈaɪs,A2,twice,1,2202,,
tlak,pressure,pɹˈɛʃɚ,A2,pressure,1,2203,,
kvíz,quiz,kwˈɪz,A2,quiz,1,2204,,
nutné,necessary,nˈɛsᵻsɚɹi,A2,necessary,1,2205,,
téměř,nearly,nˈɪɹli,A2,nearly,1,2206,,
panika,panic,pˈænɪk,A2,panic,1,2207,,
slabý,weak,wˈiːk,A2,weak,1,2208,,
hrozné,awful,ˈɔːfəl,A2,awful,1,2209,,
pro,pro,pɹˈoʊ,A2,pro,1,2210,,
argumentovat,argue,ˈɑːɹɡjuː,A2,argue,1,2211,,
normální,normal,nˈɔːɹməl,A2,normal,1,2212,,
příroda,nature,nˈeɪtʃɚ,A2,nature,1,2213,,
pánev,pan,pˈæn,A2,pan,1,2214,,
přírodní,natural,nˈætʃɚɹəl,A2,natural,1,2215,,
rodák,native,nˈeɪɾɪv,A2,native,1,2216,,
hruška,pear,pˈɛɹ,A2,pear,1,2217,,
sever,north,nˈɔːɹθ,A2,north,1,2218,,
sportovec,athlete,ˈæθliːt,A2,athlete,1,2219,,
trénovat,train,tɹˈeɪn,A2,train,1,2220,,
přídavné jméno,adjective,ˈædʒɪktˌɪv,A2,adjective,1,2221,,
násilný,violent,vˈaɪələnt,A2,violent,1,2222,,
raketa,racket,ɹˈækɪt,A2,racket,1,2223,,
housle,violin,vaɪəlˈɪn,A2,violin,1,2224,,
houba,mushroom,mˈʌʃɹuːm,A2,mushroom,1,2225,,
upravit,adjust,ɐdʒˈʌst,A2,adjust,1,2226,,
kamarád,pal,pˈæl,A2,pal,1,2227,,
bohatství,wealth,wˈɛlθ,A2,wealth,1,2228,,
tramvaj,tram,tɹˈæm,A2,tram,1,2229,,
výcvik,training,tɹˈeɪnɪŋ,A2,training,1,2230,,
proto,therefore,ðˈɛɹfɔːɹ,A2,therefore,1,2231,,
směs,mix,mˈɪks,A2,mix,1,2232,,
na rozdíl od,unlike,ʌnlˈaɪk,A2,unlike,1,2233,,
cibule,onion,ˈʌniən,A2,onion,1,2234,,
množný,plural,plˈʊɹɹəl,A2,plural,1,2235,,
plus,plus,plˈʌs,A2,plus,1,2236,,
balón,balloon,bəlˈuːn,A2,balloon,1,2237,,
pošta,post office,pˈoʊst ˈɑːfɪs,A2,post_office,1,2238,,
online,online,ˈɑːnlaɪn,A2,online,1,2239,,
poskytnout,provide,pɹəvˈaɪd,A2,provide,1,2240,,
člen,member,mˈɛmbɚ,A2,member,1,2241,,
umělý,artificial,ˌɑːɹɾɪfˈɪʃəl,A2,artificial,1,2242,,
patro,upstairs,ʌpstˈɛɹz,A2,upstairs,1,2243,,
meloun,melon,mˈɛlən,A2,melon,1,2244,,
Pozor,attention,ɐtˈɛnʃən,A2,attention,1,2245,,
mrkev,carrot,kˈæɹət,A2,carrot,1,2246,,
psaní,writing,ɹˈaɪɾɪŋ,A2,writing,1,2247,,
zaznamenat,record,ɹˈɛkɚd,A2,record,1,2248,,
útok,attack,ɐtˈæk,A2,attack,1,2249,,
pošta,post,pˈoʊst,A2,post,1,2250,,
úkol,task,tˈæsk,A2,task,1,2251,,
ukázat,point,pˈɔɪnt,A2,point,1,2252,,
hotovost,cash,kˈæʃ,A2,cash,1,2253,,
křivdit,wrong,ɹˈɔŋ,A2,wrong,1,2254,,
kazeta,cassette,kɐsˈɛt,A2,cassette,1,2255,,
útočit,attack,ɐtˈæk,A2,attack,1,2256,,
cíl,target,tˈɑːɹɡɪt,A2,target,1,2257,,
hrad,castle,kˈæsəl,A2,castle,1,2258,,
naštvaný,upset,ʌpsˈɛt,A2,upset,1,2259,,
páska,tape,tˈeɪp,A2,tape,1,2260,,
možná,possibly,pˈɑːsᵻbli,A2,possibly,1,2261,,
zmínka,mention,mˈɛnʃən,A2,mention,1,2262,,
v zahraničí,abroad,ɐbɹˈɔːd,A2,abroad,1,2263,,
menu,menu,mˈɛnjuː,A2,menu,1,2264,,
dostávat,receive,ɹᵻsˈiːv,A2,receive,1,2265,,
nedávné,recent,ɹˈiːsənt,A2,recent,1,2266,,
nedávno,recently,ɹˈiːsəntli,A2,recently,1,2267,,
příjemný,pleasant,plˈɛzənt,A2,pleasant,1,2268,,
jednotka,unit,jˈuːnɪt,A2,unit,1,2269,,
dospívající,teenager,tˈiːneɪdʒɚ,A2,teenager,1,2270,,
omeleta,omelette,ˈɑːmlət,A2,omelette,1,2271,,
použití,use,jˈuːs,A2,use,1,2272,,
použitý,used,jˈuːzd,A2,used,1,2273,,
recepce,reception,ɹᵻsˈɛpʃən,B1,reception,1,2274,,
recepční,receptionist,ɹᵻsˈɛpʃənˌɪst,A2,receptionist,1,2275,,
napřed,ahead,ɐhˈɛd,A2,ahead,1,2276,,
metoda,method,mˈɛθəd,A2,method,1,2277,,
klepnout,tap,tˈæp,A2,tap,1,2278,,
metr,metre,mˈiːɾɚ,A2,metre,1,2279,,
strachovat se,worry,wˈʌɹi,A2,worry,1,2280,,
ustaraný,worried,wˈʌɹid,A2,worried,1,2281,,
kov,metal,mˈɛɾəl,A2,metal,1,2282,,
příjemný,pleasing,plˈiːzɪŋ,A2,pleasing,1,2283,,
univerzita,university,jˌuːnɪvˈɜːsᵻɾi,A2,university,1,2284,,
postoj,attitude,ˈæɾɪtˌuːd,A2,attitude,1,2285,,
správné,proper,pɹˈɑːpɚ,A2,proper,1,2286,,
roztrhnout,tear,tˈɪɹ,A2,tear,1,2287,,
horší,worse,wˈɜːs,A2,worse,1,2288,,
spousta,plenty,plˈɛnti,A2,plenty,1,2289,,
z,out of,ˈaʊɾəv,A2,out_of,1,2290,,
nejhorší,worst,wˈɜːst,A2,worst,1,2291,,
neznámý,unknown,ʌnnˈoʊn,A2,unknown,1,2292,,
publikum,audience,ˈɔːdiəns,A2,audience,1,2293,,
potěšen,pleased,plˈiːzd,A2,pleased,1,2294,,
lékařský,medical,mˈɛdɪkəl,A2,medical,1,2295,,
medaile,medal,mˈɛdəl,A2,medal,1,2296,,
možné,possible,pˈɑːsᵻbəl,A2,possible,1,2297,,
století,century,sˈɛntʃɚɹi,A2,century,1,2298,,
organizovat,organise,ˈɔːɹɡɐnˌaɪz,A2,organise,1,2299,,
organizovaný,organised,ˈɔːɹɡɐnˌaɪzd,A2,organised,1,2300,,
cereálie,cereal,sˈiəɹɪəl,A2,cereal,1,2301,,
mládí,youth,jˈuːθ,A2,youth,1,2302,,
jistě,certainly,sˈɜːʔn̩li,A2,certainly,1,2303,,
pokus,attempt,ɐtˈɛmpt,A2,attempt,1,2304,,
parkoviště,car park,kˈɑːɹ pˈɑːɹk,A2,car_park,1,2305,,
řetěz,chain,tʃˈeɪn,A2,chain,1,2306,,
pozice,position,pəzˈɪʃən,A2,position,1,2307,,
tábořit,camp,kˈæmp,A2,camp,1,2308,,
předseda,chairman,tʃˈɛɹmən,A2,chairman,1,2309,,
zóna,zone,zˈoʊn,A2,zone,1,2310,,
výzva,challenge,tʃˈælɪndʒ,A2,challenge,1,2311,,
materiál,material,mətˈɪɹiəl,A2,material,1,2312,,
šampaňské,champagne,ʃæmpˈeɪn,A2,champagne,1,2313,,
bankovnictví,banking,bˈæŋkɪŋ,A2,banking,1,2314,,
mistr,champion,tʃˈæmpiən,B1,champion,1,2315,,
mistrovství,championship,tʃˈæmpiənʃˌɪp,A2,championship,1,2316,,
velké písmeno,capital letter,kˈæpɪɾəl lˈɛɾɚ,A2,capital_letter,1,2317,,
šance,chance,tʃˈæns,A2,chance,1,2318,,
kapitál,capital,kˈæpɪɾəl,A2,capital,1,2319,,
odkazovat,refer,ɹᵻfˈɜː,A2,refer,1,2320,,
populární,popular,pˈɑːpjʊlɚ,A2,popular,1,2321,,
objednat,order,ˈɔːɹdɚ,A2,order,1,2322,,
portrét,portrait,pˈɔːɹtɹɪt,A2,portrait,1,2323,,
populace,population,pˌɑːpjʊlˈeɪʃən,A2,population,1,2324,,
kapitola,chapter,tʃˈæptɚ,A2,chapter,1,2325,,
kapitán,captain,kˈæptɪn,A2,captain,1,2326,,
příjem,receipt,ɹᵻsˈiːt,A2,receipt,1,2327,,
znečišťovat,pollute,pəlˈuːt,A2,pollute,1,2328,,
max,max,mˈæks,A2,max,1,2329,,
plechovka,can,kˈæn,A2,can,1,2330,,
recyklovat,recycle,ɹᵻsˈaɪkəl,A2,recycle,1,2331,,
zbytečné,unnecessary,ʌnnˈɛsᵻsɚɹi,A2,unnecessary,1,2332,,
jo,yeah,jˈɛh,A2,yeah,1,2333,,
nepříjemný,unpleasant,ʌnplˈɛzənt,A2,unpleasant,1,2334,,
provozovat,operate,ˈɑːpɚɹˌeɪt,A2,operate,1,2335,,
na,upon,əpˈɑːn,A2,upon,1,2336,,
policie,police,pəlˈiːs,A2,police,1,2337,,
způsobit,cause,kˈɔːz,A2,cause,1,2338,,
policejní důstojník,police officer,pəlˈiːs ˈɑːfɪsɚ,A2,police_officer,1,2339,,
policejní stanici,police station,pəlˈiːs stˈeɪʃən,A2,police_station,1,2340,,
policista,policeman,pəlˈiːsmən,A2,policeman,1,2341,,
policistka,policewoman,pəlˈiːswʊmən,A2,policewoman,1,2342,,
sirotek,orphan,ˈɔːɹfən,A2,orphan,1,2343,,
centimetr,centimetre,sˈɛntɪmˌiːɾɚ,A2,centimetre,1,2344,,
názor,opinion,əpˈɪniən,A2,opinion,1,2345,,
kampus,campus,kˈæmpəs,A2,campus,1,2346,,
zdvořilý,polite,pəlˈaɪt,A2,polite,1,2347,,
příležitost,opportunity,ɑːpɚtˈuːnᵻɾi,A2,opportunity,1,2348,,
politický,political,pəlˈɪɾɪkəl,A2,political,1,2349,,
zamýšlet,mean,mˈiːn,A2,mean,1,2350,,
oponovat,oppose,əpˈoʊz,A2,oppose,1,2351,,
kempování,camping,kˈæmpɪŋ,A2,camping,1,2352,,
talent,talent,tˈælənt,A2,talent,1,2353,,
naproti,opposite,ˈɑːpəzˌɪt,A2,opposite,1,2354,,
původní,original,ɚɹˈɪdʒɪnəl,A2,original,1,2355,,
břeh řeky,bank,bˈæŋk,A2,bank,1,2356,,
schopnost,ability,ɐbˈɪləɾi,A2,ability,1,2357,,
cent,cent,sˈɛnt,A2,cent,1,2358,,
centrum,centre,sˈɛntɚ,A2,centre,1,2359,,
význam,meaning,mˈiːnɪŋ,A2,meaning,1,2360,,
dětské hřiště,playground,plˈeɪɡɹaʊnd,A2,playground,1,2361,,
sebe,ourselves,aʊɚsˈɛlvz,A2,ourselves,1,2362,,
hravý,playful,plˈeɪfəl,A2,playful,1,2363,,
realizovat,realise,ɹˈiːəlaɪz,A2,realise,1,2364,,
psycholog,psychologist,saɪkˈɑːlədʒˌɪst,A2,psychologist,1,2365,,
chybějící,missing,mˈɪsɪŋ,A2,missing,1,2366,,
činidlo,agent,ˈeɪdʒənt,A2,agent,1,2367,,
divit se,wonder,wˈʌndɚ,A2,wonder,1,2368,,
proti,against,ɐɡˈɛnst,A2,against,1,2369,,
balkón,balcony,bˈælkəni,A2,balcony,1,2370,,
nedůležité,unimportant,ˌʌnɪmpˈɔːɹtənt,A2,unimportant,1,2371,,
spící,asleep,ɐslˈiːp,A2,asleep,1,2372,,
hodnota,value,vˈæljuː,A2,value,1,2373,,
obvyklý,usual,jˈuːʒuːəl,A2,usual,1,2374,,
nabídka,offer,ˈɔfɚ,A2,offer,1,2375,,
učebnice,textbook,tˈɛkstbʊk,A2,textbook,1,2376,,
textovou zprávu,text message,tˈɛkst mˈɛsɪdʒ,A2,text_message,1,2377,,
nezapomenutelný,unforgettable,ʌnfɚɡˈɛɾəbəl,A2,unforgettable,1,2378,,
planeta,planet,plˈænɪt,A2,planet,1,2379,,
v,within,wɪðˈɪn,A2,within,1,2380,,
zrcadlo,mirror,mˈɪɹɚ,A2,mirror,1,2381,,
trouba,oven,ˈʌvən,A2,oven,1,2382,,
dřevo,wood,wˈʊd,A2,wood,1,2383,,
nešťastný,unhappy,ʌnhˈæpi,A2,unhappy,1,2384,,
vyděsit,terrify,tˈɛɹᵻfˌaɪ,A2,terrify,1,2385,,
olej,oil,ˈɔɪl,A2,oil,1,2386,,
slib,promise,pɹˈɑːmɪs,A2,promise,1,2387,,
dřevěný,wooden,wˈʊdən,A2,wooden,1,2388,,
nad,over,ˈoʊvɚ,A2,over,1,2389,,
jednotný,uniform,jˈuːnɪfˌɔːɹm,A2,uniform,1,2390,,
moc,power,pˈaʊɚ,A2,power,1,2391,,
nabízet,offer,ˈɔfɚ,A2,offer,1,2392,,
vlna,wool,wˈʊl,A2,wool,1,2393,,
minerální voda,mineral water,mˈɪnɚɹəl wˈɔːɾɚ,A2,mineral_water,1,2394,,
nalít,pour,pˈɔːɹ,A2,pour,1,2395,,
přání,wish,wˈɪʃ,A2,wish,1,2396,,
ve věku,aged,ˈeɪdʒd,A2,aged,1,2397,,
údolí,valley,vˈæli,A2,valley,1,2398,,
rostlina,plant,plˈænt,A2,plant,1,2399,,
nezdravý,unhealthy,ʌnhˈɛlθi,A2,unhealthy,1,2400,,
jejich,theirs,ðˈɛɹz,A2,theirs,1,2401,,
talíř,plate,plˈeɪt,A2,plate,1,2402,,
olivový olej,olive oil,ˈɑːlɪv ˈɔɪl,A2,olive_oil,1,2403,,
moc,might,mˈaɪt,A2,might,1,2404,,
vyslovit,pronounce,pɹənˈaʊns,A2,pronounce,1,2405,,
soucit,pity,pˈɪɾi,A2,pity,1,2406,,
atraktivní,attractive,ɐtɹˈæktɪv,A2,attractive,1,2407,,
teplota,temperature,tˈɛmpɹɪtʃɚ,A2,temperature,1,2408,,
jako,as,ˈæz,A2,as,1,2409,,
veřejný,public,pˈʌblɪk,A2,public,1,2410,,
spravedlivý,fair,fˈɛɹ,B1,fair,1,2411,,
nespravedlivé,unfair,ʌnfˈɛɹ,A2,unfair,1,2412,,
polední,midday,mˌɪddˈeɪ,A2,midday,1,2413,,
výslovnost,pronunciation,pɹənˌʌnsɪˈeɪʃən,A2,pronunciation,1,2414,,
dosáhnout,reach,ɹˈiːtʃ,A2,reach,1,2415,,
text,text,tˈɛkst,A2,text,1,2416,,
užitečný,useful,jˈuːsfəl,A2,useful,1,2417,,
bohužel,unfortunately,ʌnfˈɔːɹtʃənətli,A2,unfortunately,1,2418,,
textovat,text,tˈɛkst,A2,text,1,2419,,
pilot,pilot,pˈaɪlət,A2,pilot,1,2420,,
progresivní,progressive,pɹəɡɹˈɛsɪv,A2,progressive,1,2421,,
sami,themselves,ðɛmsˈɛlvz,A2,themselves,1,2422,,
chyba,mistake,mɪstˈeɪk,A2,mistake,1,2423,,
olympijský,Olympic,əlˈɪmpɪk,A2,olympic,1,2424,,
bez,without,wɪðˈaʊt,A2,without,1,2425,,
terorista,terrorist,tˈɛɹɚɹˌɪst,A2,terrorist,1,2426,,
silný,powerful,pˈaʊɚfəl,A2,powerful,1,2427,,
vojenský,military,mˈɪlətˌɛɹi,A2,military,1,2428,,
plast,plastic,plˈæstɪk,A2,plastic,1,2429,,
publikovat,publish,pˈʌblɪʃ,A2,publish,1,2430,,
oficiální,official,əfˈɪʃəl,A2,official,1,2431,,
moudrost,wisdom,wˈɪzdəm,A2,wisdom,1,2432,,
moudrý,wise,wˈaɪz,A2,wise,1,2433,,
postroj,harness,hˈɑːɹnɪs,B1,harness,1,2434,,
nadávat,scold,skˈoʊld,B1,scold,1,2435,,
ráj,paradise,pˈæɹədˌaɪs,B1,paradise,1,2436,,
výrobní,productive,pɹədˈʌktɪv,B1,productive,1,2437,,
rozsah,scope,skˈoʊp,B1,scope,1,2438,,
beznadějný,hopeless,hˈoʊpləs,B1,hopeless,1,2439,,
astronomie,astronomy,ɐstɹˈɑːnəmi,B2,astronomy,1,2440,,
astronom,astronomer,ɐstɹˈɑːnəmɚ,B1,astronomer,1,2441,,
vězení,prison,pɹˈɪzən,B1,prison,1,2442,,
vězeň,prisoner,pɹˈɪzənɚ,B1,prisoner,1,2443,,
biskup,bishop,bˈɪʃəp,B1,bishop,1,2444,,
převážit,outweigh,aʊtwˈeɪ,B1,outweigh,1,2445,,
zbrklý,hasty,hˈeɪsti,B1,hasty,1,2446,,
váhat,hesitate,hˈɛzᵻtˌeɪt,B1,hesitate,1,2447,,
roh,horn,hˈɔːɹn,B1,horn,1,2448,,
horizont,horizon,hɚɹˈaɪzən,B1,horizon,1,2449,,
soukromí,privacy,pɹˈaɪvəsi,B1,privacy,1,2450,,
navrhnout,propose,pɹəpˈoʊz,B1,propose,1,2451,,
papoušek,parrot,pˈæɹət,B1,parrot,1,2452,,
přemoci,overwhelm,ˌoʊvɚwˈɛlm,B1,overwhelm,1,2453,,
návrh,proposal,pɹəpˈoʊzəl,B1,proposal,1,2454,,
padák,parachute,pˈæɹəʃˌuːt,B1,parachute,1,2455,,
zakázat,prohibit,pɹəhˈɪbɪt,B2,prohibit,1,2456,,
zákaz,prohibition,pɹəhɪbˈɪʃən,B1,prohibition,1,2457,,
sázka,bet,bˈɛt,B1,bet,1,2458,,
hrozný,horrible,hˈɔːɹɪbəl,B1,horrible,1,2459,,
organické,organic,ɔːɹɡˈænɪk,B1,organic,1,2460,,
promiňte,pardon,pˈɑːɹdən,B1,pardon,1,2461,,
princip,principle,pɹˈɪnsɪpəl,B1,principle,1,2462,,
hořké,bitter,bˈɪɾɚ,B1,bitter,1,2463,,
orgán,organ,ˈɔːɹɡən,B1,organ,1,2464,,
připojit,attach,ɐtˈætʃ,B1,attach,1,2465,,
rodičovský,parental,pɚɹˈɛntəl,B1,parental,1,2466,,
obyčejný,ordinary,ˈɔːɹdɪnˌɛɹi,B1,ordinary,1,2467,,
vyděšený,scared,skˈɛɹd,B1,scared,1,2468,,
vyděsit,scare,skˈɛɹ,B1,scare,1,2469,,
pověsit,hang,hˈæŋ,B1,hang,1,2470,,
závěsný,hanging,hˈæŋɪŋ,B1,hanging,1,2471,,
řád,order,ˈɔːɹdɚ,A1,order,1,2472,,
spořádaný,orderly,ˈɔːɹdɚli,B1,orderly,1,2473,,
vysoce,highly,hˈaɪli,B1,highly,1,2474,,
překonat,overcome,ˌoʊvɚkˈʌm,B1,overcome,1,2475,,
vyzdvihnout,highlight,hˈaɪlaɪt,B1,highlight,1,2476,,
pokrok,progress,pɹˈɑːɡɹɛs,B1,progress,1,2477,,
šikovný,handy,hˈændi,B1,handy,1,2478,,
parkoviště,parking,pˈɑːɹkɪŋ,B1,parking,1,2479,,
skus,bite,bˈaɪt,B1,bite,1,2480,,
naprogramovat,programme,pɹˈoʊɡɹæm,B1,programme,1,2481,,
organismus,organism,ˈɔːɹɡənˌɪzəm,B1,organism,1,2482,,
děsit,horrify,hˈɔːɹɪfˌaɪ,B1,horrify,1,2483,,
skóre,score,skˈɔːɹ,B1,score,1,2484,,
profesor,professor,pɹəfˈɛsɚ,B1,professor,1,2485,,
pracovitý,hard-working,hˈɑːɹdwˈɜːkɪŋ,B1,hardworking,1,2486,,
původ,origin,ˈɔːɹɪdʒˌɪn,B1,origin,1,2487,,
skrytý,hidden,hˈɪdən,B1,hidden,1,2488,,
skórovat,score,skˈɔːɹ,B1,score,1,2489,,
přes noc,overnight,ˌoʊvɚnˈaɪt,B1,overnight,1,2490,,
strádání,hardship,hˈɑːɹdʃɪp,B1,hardship,1,2491,,
paralyzovat,paralyse,pˈæɹəlˌaɪz,B1,paralyse,1,2492,,
bilingvní,bilingual,baɪlˈɪŋɡwəl,B1,bilingual,1,2493,,
balíček,parcel,pˈɑːɹsəl,B1,parcel,1,2494,,
výtisk,print,pɹˈɪnt,B1,print,1,2495,,
organizace,organisation,ˌɔːɹɡɐnəzˈeɪʃən,B1,organisation,1,2496,,
přístav,harbour,hˈɑːɹbɚ,B1,harbour,1,2497,,
spokojenost,satisfaction,sˌæɾɪsfˈækʃən,B1,satisfaction,1,2498,,
satelit,satellite,sˈæɾəlˌaɪt,B1,satellite,1,2499,,
přešťastný,overjoyed,ˌoʊvɚdʒˈɔɪd,B1,overjoyed,1,2500,,
profese,profession,pɹəfˈɛʃən,B1,profession,1,2501,,
poklop,hatch,hˈætʃ,B1,hatch,1,2502,,
spokojený,satisfied,sˈæɾɪsfˌaɪd,B1,satisfied,1,2503,,
vnější,outward,ˈaʊtwɚd,B1,outward,1,2504,,
bez domova,homeless,hˈoʊmləs,B1,homeless,1,2505,,
srdceryvný,hearted,hˈɑːɹɾᵻd,B1,hearted,1,2506,,
učenec,scholar,skˈɑːlɚ,B1,scholar,1,2507,,
stipendium,scholarship,skˈɑːlɚʃˌɪp,B1,scholarship,1,2508,,
infarkt,heart attack,hˈɑːɹt ɐtˈæk,B1,heart_attack,1,2509,,
životopis,biography,baɪˈɑːɡɹəfi,B1,biography,1,2510,,
sluch,hearing,hˈɪɹɪŋ,B1,hearing,1,2511,,
příloha,attachment,ɐtˈætʃmənt,B1,attachment,1,2512,,
psanec,outlaw,ˈaʊtlɔː,B1,outlaw,1,2513,,
podšálek,saucer,sˈɔːsɚ,B1,saucer,1,2514,,
balení,packing,pˈækɪŋ,B1,packing,1,2515,,
atomový,atomic,ɐtˈɑːmɪk,B1,atomic,1,2516,,
načrtnout,outline,ˈaʊtlaɪn,B1,outline,1,2517,,
pokračovat,proceed,pɹəsˈiːd,B1,proceed,1,2518,,
biologie,biology,baɪˈɑːlədʒi,B1,biology,1,2519,,
neaktuální,out-of-date,ˌaʊɾəvdˈeɪt,B1,outofdate,1,2520,,
podporovat,promote,pɹəmˈoʊt,B1,promote,1,2521,,
podpora,promotion,pɹəmˈoʊʃən,B1,promotion,1,2522,,
bezmocný,helpless,hˈɛlpləs,B1,helpless,1,2523,,
čestně,honestly,ˈɑːnɪstli,B1,honestly,1,2524,,
výrobce,producer,pɹədˈuːsɚ,B1,producer,1,2525,,
poctivost,honesty,ˈɑːnɪsti,B1,honesty,1,2526,,
