czech,english,pronunciation,cefr_level,audio,language,item_order,category,block_number
textovat,text,tˈɛkst,A2,text,1,2466,,
pilot,pilot,pˈaɪlət,A2,pilot,1,2467,,
progresivní,progressive,pɹəɡɹˈɛsɪv,A2,progressive,1,2468,,
sami,themselves,ðɛmsˈɛlvz,A2,themselves,1,2469,,
chyba,mistake,mɪstˈeɪk,A2,mistake,1,2470,,
olympijský,Olympic,əlˈɪmpɪk,A2,olympic,1,2471,,
bez,without,wɪðˈaʊt,A2,without,1,2472,,
terorista,terrorist,tˈɛɹɚɹˌɪst,A2,terrorist,1,2473,,
silný,powerful,pˈaʊɚfəl,A2,powerful,1,2474,,
vojenský,military,mˈɪlətˌɛɹi,A2,military,1,2475,,
plast,plastic,plˈæstɪk,A2,plastic,1,2476,,
publikovat,publish,pˈʌblɪʃ,A2,publish,1,2477,,
oficiální,official,əfˈɪʃəl,A2,official,1,2478,,
moudrost,wisdom,wˈɪzdəm,A2,wisdom,1,2479,,
moudrý,wise,wˈaɪz,A2,wise,1,2480,,
postroj,harness,hˈɑːɹnɪs,B1,harness,1,2481,,
nadávat,scold,skˈoʊld,B1,scold,1,2482,,
ráj,paradise,pˈæɹədˌaɪs,B1,paradise,1,2483,,
výrobní,productive,pɹədˈʌktɪv,B1,productive,1,2484,,
rozsah,scope,skˈoʊp,B1,scope,1,2485,,
beznadějný,hopeless,hˈoʊpləs,B1,hopeless,1,2486,,
astronomie,astronomy,ɐstɹˈɑːnəmi,B2,astronomy,1,7143,,
astronom,astronomer,ɐstɹˈɑːnəmɚ,B1,astronomer,1,2487,,
vězení,prison,pɹˈɪzən,B1,prison,1,2527,,
vězeň,prisoner,pɹˈɪzənɚ,B1,prisoner,1,2488,,
biskup,bishop,bˈɪʃəp,B1,bishop,1,2489,,
převážit,outweigh,aʊtwˈeɪ,B1,outweigh,1,2490,,
zbrklý,hasty,hˈeɪsti,B1,hasty,1,2491,,
váhat,hesitate,hˈɛzᵻtˌeɪt,B1,hesitate,1,2492,,
roh,horn,hˈɔːɹn,B1,horn,1,2493,,
horizont,horizon,hɚɹˈaɪzən,B1,horizon,1,2494,,
soukromí,privacy,pɹˈaɪvəsi,B1,privacy,1,2495,,
navrhnout,propose,pɹəpˈoʊz,B1,propose,1,2496,,
papoušek,parrot,pˈæɹət,B1,parrot,1,2497,,
přemoci,overwhelm,ˌoʊvɚwˈɛlm,B1,overwhelm,1,2498,,
návrh,proposal,pɹəpˈoʊzəl,B1,proposal,1,2499,,
padák,parachute,pˈæɹəʃˌuːt,B1,parachute,1,2500,,
zakázat,prohibit,pɹəhˈɪbɪt,B2,prohibit,1,4918,,
zákaz,prohibition,pɹəhɪbˈɪʃən,B1,prohibition,1,2501,,
sázka,bet,bˈɛt,B1,bet,1,2502,,
hrozný,horrible,hˈɔːɹɪbəl,B1,horrible,1,2503,,
organické,organic,ɔːɹɡˈænɪk,B1,organic,1,2504,,
promiňte,pardon,pˈɑːɹdən,B1,pardon,1,2505,,
princip,principle,pɹˈɪnsɪpəl,B1,principle,1,2506,,
hořké,bitter,bˈɪɾɚ,B1,bitter,1,2507,,
orgán,organ,ˈɔːɹɡən,B1,organ,1,2508,,
připojit,attach,ɐtˈætʃ,B1,attach,1,2509,,
rodičovský,parental,pɚɹˈɛntəl,B1,parental,1,2510,,
obyčejný,ordinary,ˈɔːɹdɪnˌɛɹi,B1,ordinary,1,2511,,
vyděšený,scared,skˈɛɹd,B1,scared,1,2512,,
vyděsit,scare,skˈɛɹ,B1,scare,1,2513,,
pověsit,hang,hˈæŋ,B1,hang,1,2520,,
závěsný,hanging,hˈæŋɪŋ,B1,hanging,1,2514,,
řád,order,ˈɔːɹdɚ,A1,order,1,827,,
spořádaný,orderly,ˈɔːɹdɚli,B1,orderly,1,2515,,
vysoce,highly,hˈaɪli,B1,highly,1,2516,,
překonat,overcome,ˌoʊvɚkˈʌm,B1,overcome,1,2517,,
vyzdvihnout,highlight,hˈaɪlaɪt,B1,highlight,1,2518,,
pokrok,progress,pɹˈɑːɡɹɛs,B1,progress,1,2519,,
šikovný,handy,hˈændi,B1,handy,1,2521,,
parkoviště,parking,pˈɑːɹkɪŋ,B1,parking,1,2522,,
skus,bite,bˈaɪt,B1,bite,1,2523,,
naprogramovat,programme,pɹˈoʊɡɹæm,B1,programme,1,2524,,
organismus,organism,ˈɔːɹɡənˌɪzəm,B1,organism,1,2525,,
děsit,horrify,hˈɔːɹɪfˌaɪ,B1,horrify,1,2526,,
skóre,score,skˈɔːɹ,B1,score,1,2528,,
profesor,professor,pɹəfˈɛsɚ,B1,professor,1,2529,,
pracovitý,hard-working,hˈɑːɹdwˈɜːkɪŋ,B1,hardworking,1,2530,,
původ,origin,ˈɔːɹɪdʒˌɪn,B1,origin,1,2531,,
skrytý,hidden,hˈɪdən,B1,hidden,1,2532,,
skórovat,score,skˈɔːɹ,B1,score,1,2533,,
přes noc,overnight,ˌoʊvɚnˈaɪt,B1,overnight,1,2534,,
strádání,hardship,hˈɑːɹdʃɪp,B1,hardship,1,2535,,
paralyzovat,paralyse,pˈæɹəlˌaɪz,B1,paralyse,1,2536,,
bilingvní,bilingual,baɪlˈɪŋɡwəl,B1,bilingual,1,2537,,
balíček,parcel,pˈɑːɹsəl,B1,parcel,1,2538,,
výtisk,print,pɹˈɪnt,B1,print,1,2539,,
organizace,organisation,ˌɔːɹɡɐnəzˈeɪʃən,B1,organisation,1,2540,,
přístav,harbour,hˈɑːɹbɚ,B1,harbour,1,2541,,
spokojenost,satisfaction,sˌæɾɪsfˈækʃən,B1,satisfaction,1,2542,,
satelit,satellite,sˈæɾəlˌaɪt,B1,satellite,1,2543,,
přešťastný,overjoyed,ˌoʊvɚdʒˈɔɪd,B1,overjoyed,1,2544,,
profese,profession,pɹəfˈɛʃən,B1,profession,1,2545,,
poklop,hatch,hˈætʃ,B1,hatch,1,2546,,
spokojený,satisfied,sˈæɾɪsfˌaɪd,B1,satisfied,1,2547,,
vnější,outward,ˈaʊtwɚd,B1,outward,1,2548,,
bez domova,homeless,hˈoʊmləs,B1,homeless,1,2549,,
srdceryvný,hearted,hˈɑːɹɾᵻd,B1,hearted,1,2550,,
učenec,scholar,skˈɑːlɚ,B1,scholar,1,2570,,
stipendium,scholarship,skˈɑːlɚʃˌɪp,B1,scholarship,1,2551,,
infarkt,heart attack,hˈɑːɹt ɐtˈæk,B1,heart_attack,1,2552,,
životopis,biography,baɪˈɑːɡɹəfi,B1,biography,1,2553,,
sluch,hearing,hˈɪɹɪŋ,B1,hearing,1,2554,,
příloha,attachment,ɐtˈætʃmənt,B1,attachment,1,2555,,
psanec,outlaw,ˈaʊtlɔː,B1,outlaw,1,2556,,
podšálek,saucer,sˈɔːsɚ,B1,saucer,1,2557,,
balení,packing,pˈækɪŋ,B1,packing,1,2558,,
atomový,atomic,ɐtˈɑːmɪk,B1,atomic,1,2559,,
načrtnout,outline,ˈaʊtlaɪn,B1,outline,1,2561,,
pokračovat,proceed,pɹəsˈiːd,B1,proceed,1,2562,,
biologie,biology,baɪˈɑːlədʒi,B1,biology,1,2563,,
neaktuální,out-of-date,ˌaʊɾəvdˈeɪt,B1,outofdate,1,2564,,
podporovat,promote,pɹəmˈoʊt,B1,promote,1,2599,,
podpora,promotion,pɹəmˈoʊʃən,B1,promotion,1,2565,,
bezmocný,helpless,hˈɛlpləs,B1,helpless,1,2566,,
čestně,honestly,ˈɑːnɪstli,B1,honestly,1,2567,,
výrobce,producer,pɹədˈuːsɚ,B1,producer,1,2568,,
poctivost,honesty,ˈɑːnɪsti,B1,honesty,1,2569,,
prokrastinace,procrastination,pɹoʊkɹˌæstᵻnˈeɪʃən,B1,procrastination,1,2571,,
vlastnictví,property,pɹˈɑːpɚɾi,B1,property,1,2572,,
vydatný,hearty,hˈɑːɹɾi,B1,hearty,1,2573,,
balík,package,pˈækɪdʒ,B1,package,1,2574,,
biochemie,biochemistry,bˌaɪoʊkˈɛmɪstɹi,B1,biochemistry,1,2575,,
stejně,anyhow,ˈɛnɪhˌaʊ,B1,anyhow,1,2576,,
nebe,heaven,hˈɛvən,B1,heaven,1,2578,,
nebesky,heavenly,hˈɛvənli,B1,heavenly,1,2577,,
pata,heel,hˈiːl,B1,heel,1,2579,,
výška,height,hˈaɪt,B1,height,1,2580,,
venkovní,outdoor,aʊtdˈɔːɹ,B1,outdoor,1,2582,,
venku,outdoors,aʊtdˈɔːɹz,B1,outdoors,1,2581,,
tempo,pace,pˈeɪs,B1,pace,1,2583,,
HIV,HIV,ˌeɪtʃˌaɪvˈiː,B1,hiv,1,2584,,
helma,helmet,hˈɛlmɪt,B1,helmet,1,2586,,
vyhlásit,proclaim,pɹəklˈeɪm,B1,proclaim,1,2587,,
ohřívač,heater,hˈiːɾɚ,B1,heater,1,2588,,
zájmeno,pronoun,pɹˈoʊnaʊn,B1,pronoun,1,2589,,
kyslík,oxygen,ˈɑːksɪdʒən,B1,oxygen,1,2590,,
svatý,holy,hˈoʊli,B1,holy,1,2591,,
scénický,scenic,sˈiːnɪk,B1,scenic,1,2593,,
správně,properly,pɹˈɑːpɚli,B1,properly,1,2594,,
proces,process,pɹˈɑːsɛs,B1,process,1,2595,,
atmosféra,atmosphere,ˈætməsfˌɪɹ,B1,atmosphere,1,2596,,
ohromující,overwhelming,ˌoʊvɚwˈɛlmɪŋ,B1,overwhelming,1,2597,,
pádlo,paddle,pˈædəl,B1,paddle,1,2598,,
nebezpečí,hazard,hˈæzɚd,B1,hazard,1,2600,,
pronájem,hire,hˈaɪɚ,B1,hire,1,2601,,
vynikající,outstanding,aʊtstˈændɪŋ,B1,outstanding,1,2602,,
stádo,herd,hˈɜːd,B1,herd,1,2603,,
rozptyl,scatter,skˈæɾɚ,B1,scatter,1,2605,,
děsivý,scary,skˈɛɹi,B1,scary,1,2606,,
bledý,pale,pˈeɪl,B1,pale,1,2607,,
vnější,outer,ˈaʊɾɚ,B1,outer,1,2608,,
dlaň,palm,pˈɑːm,B1,palm,1,2609,,
nadějný,hopeful,hˈoʊpfəl,B1,hopeful,1,2611,,
sci-fi,science fiction,sˈaɪəns fˈɪkʃən,B1,science_fiction,1,2612,,
dosáhnout,attain,ɐtˈeɪn,B1,attain,1,2613,,
pravděpodobnost,probability,pɹˌɑːbəbˈɪlᵻɾi,B1,probability,1,2614,,
strašit,haunt,hˈɔːnt,B1,haunt,1,2615,,
doufejme,hopefully,hˈoʊpfəli,B1,hopefully,1,2616,,
nenávidět,hate,hˈeɪt,B1,hate,1,2619,,
nenávist,hatred,hˈeɪtɹɪd,B1,hatred,1,2617,,
kyčle,hip,hˈɪp,B1,hip,1,2618,,
cena,prize,pɹˈaɪz,B1,prize,1,2620,,
poskok,hop,hˈɑːp,B1,hop,1,2621,,
jinak,otherwise,ˈʌðɚwˌaɪz,B1,otherwise,1,2622,,
měl by,ought to,ˈɔːt tuː,B1,ought_to,1,2623,,
prominentní,prominent,pɹˈɑːmɪnənt,B1,prominent,1,2624,,
hit,hit,hˈɪt,B1,hit,1,2625,,
léčit,heal,hˈiːl,B1,heal,1,2627,,
léčení,healing,hˈiːlɪŋ,B1,healing,1,2626,,
líbánky,honeymoon,hˈʌnɪmˌuːn,B1,honeymoon,1,2628,,
Atlantik,Atlantic,ɐtlˈæntɪk,B1,atlantic,1,2629,,
zaplaceno,paid,pˈeɪd,B1,paid,1,2630,,
dlužím,owe,ˈoʊ,B1,owe,1,2631,,
slibovat,promise,pɹˈɑːmɪs,B1,promise,1,2632,,
spolužák,schoolmate,skˈuːlmeɪt,B1,schoolmate,1,2633,,
historický,historical,hɪstˈɔːɹɪkəl,B1,historical,1,2634,,
dlužno,owing,ˈoʊɪŋ,B1,owing,1,2635,,
pánev,saucepan,sˈɔːspən,B1,saucepan,1,2636,,
bolestivé,painful,pˈeɪnfəl,B1,painful,1,2637,,
titulek,headline,hˈɛdlaɪn,B1,headline,1,2638,,
atletický,athletic,æθlˈɛɾɪk,B1,athletic,1,2639,,
přepracování,overwork,ˌoʊvɚwˈɜːk,B1,overwork,1,2640,,
historický,historic,hɪstˈɔːɹɪk,B1,historic,1,2641,,
poměr,proportion,pɹəpˈɔːɹʃən,B1,proportion,1,2642,,
zásobník,bin,bˈɪn,B1,bin,1,2643,,
historik,historian,hɪstˈɔːɹiən,B1,historian,1,2644,,
učitel,schoolteacher,skˈuːltiːtʃɚ,B1,schoolteacher,1,2645,,
sken,scan,skˈæn,B1,scan,1,2646,,
bolest,pain,pˈeɪn,B1,pain,1,2647,,
účtovat,bill,bˈɪl,B1,bill,1,2648,,
předškolní,preschool,pɹˈiːskuːl,B1,preschool,1,2649,,
škrábnutí,scratch,skɹˈætʃ,B1,scratch,1,2650,,
obvykle,generally,dʒˈɛnɚɹəli,B1,generally,1,2651,,
generovat,generate,dʒˈɛnɚɹˌeɪt,B1,generate,1,2652,,
zasedání,session,sˈɛʃən,B1,session,1,2653,,
štědrý,generous,dʒˈɛnɚɹəs,B1,generous,1,2654,,
prostý,plain,plˈeɪn,B1,plain,1,2655,,
sloužit,service,sˈɜːvɪs,B1,service,1,2656,,
libra,pound,pˈaʊnd,B1,pound,1,2657,,
genetický,genetic,dʒɪnˈɛɾɪk,B1,genetic,1,2658,,
genetika,genetics,dʒɪnˈɛɾɪks,B1,genetics,1,2660,,
geneticky,genetically,dʒɪnˈɛɾɪkli,B1,genetically,1,2659,,
umístit,place,plˈeɪs,B1,place,1,2661,,
stranou,aside,ɐsˈaɪd,B1,aside,1,2662,,
služba,service,sˈɜːvɪs,B1,service,1,2663,,
server,server,sˈɜːvɚ,B1,server,1,2664,,
jáma,pit,pˈɪt,B1,pit,1,2665,,
zahanbený,ashamed,ɐʃˈeɪmd,B1,ashamed,1,2666,,
gentleman,gentleman,dʒˈɛntəlmən,B1,gentleman,1,2667,,
obecný,general,dʒˈɛnɚɹəl,B1,general,1,2668,,
gen,gene,dʒˈiːn,B1,gene,1,2669,,
potenciální,potential,pətˈɛnʃəl,B1,potential,1,2670,,
platforma,platform,plˈætfɔːɹm,B1,platform,1,2672,,
zahrádkářství,gardening,ɡˈɑːɹdənɪŋ,B1,gardening,1,2673,,
plastový,plastic,plˈæstɪk,B1,plastic,1,2674,,
zasadit,plant,plˈænt,B1,plant,1,2675,,
oděv,garment,ɡˈɑːɹmənt,B1,garment,1,2676,,
hrnčířství,pottery,pˈɑːɾɚɹi,B1,pottery,1,2678,,
usadit,settle,sˈɛɾəl,B1,settle,1,2681,,
osadník,settler,sˈɛtlɚ,B1,settler,1,2677,,
vyrovnání,settlement,sˈɛɾəlmənt,B1,settlement,1,2679,,
plánovat,plan,plˈæn,B1,plan,1,2680,,
gay,gay,ɡˈeɪ,B1,gay,1,2682,,
nastavení,setting,sˈɛɾɪŋ,B1,setting,1,2683,,
obecný,general,dʒˈɛnɚɹəl,B1,general,1,2685,,
chudoba,poverty,pˈɑːvɚɾi,B1,poverty,1,2686,,
prášek,powder,pˈaʊdɚ,B1,powder,1,2687,,
trubka,pipe,pˈaɪp,B1,pipe,1,2688,,
aspekt,aspect,ˈæspɛkt,B1,aspect,1,2689,,
zbožnost,piety,pˈaɪəɾi,B1,piety,1,2690,,
praktický,practical,pɹˈæktɪkəl,B1,practical,1,2691,,
koláč,pie,pˈaɪ,B1,pie,1,2692,,
zatčení,arrest,ɚɹˈɛst,B1,arrest,1,2693,,
klouzat,glide,ɡlˈaɪd,B1,glide,1,2694,,
aspirin,aspirin,ˈæspɹɪn,B1,aspirin,1,2695,,
zatknout,arrest,ɚɹˈɛst,B1,arrest,1,2696,,
chvála,praise,pɹˈeɪz,B1,praise,1,2697,,
záblesk,glimpse,ɡlˈɪmps,B1,glimpse,1,2698,,
záblesk,glint,ɡlˈɪnt,B1,glint,1,2699,,
výběr,pick,pˈɪk,B1,pick,1,2700,,
fyzika,physics,fˈɪzɪks,B1,physics,1,2701,,
globální,global,ɡlˈoʊbəl,B1,global,1,2702,,
uspořádat,arrange,ɚɹˈeɪndʒ,B1,arrange,1,2824,,
uspořádání,arrangement,ɚɹˈeɪndʒmənt,B1,arrangement,1,2703,,
pohlédnout,glance,ɡlˈæns,B1,glance,1,2704,,
pohled,glance,ɡlˈæns,B1,glance,1,2705,,
oddělit,separate,sˈɛpɹət,B2,separate,1,4935,,
oddělení,separation,sˌɛpɚɹˈeɪʃən,B1,separation,1,2706,,
polštář,pillow,pˈɪloʊ,B1,pillow,1,2707,,
borovice,pine,pˈaɪn,B2,pine,1,7039,,
šiška,pine,pˈaɪn,B2,pine,1,7039,,
ananas,pineapple,pˈaɪnæpəl,B1,pineapple,1,2708,,
vážné,serious,sˈɪɹiəs,B1,serious,1,2709,,
zeměpis,geography,dʒɪˈɑːɡɹəfi,B1,geography,1,2711,,
zeměpisné,geographical,dʒˌɪəɡɹˈæfɪkəl,B1,geographical,1,2710,,
geologie,geology,dʒɪˈɑːlədʒi,B1,geology,1,2712,,
gesto,gesture,dʒˈɛstʃɚ,B1,gesture,1,2714,,
mezera,gap,ɡˈæp,B1,gap,1,2715,,
připíchnout,pin,pˈɪn,B1,pin,1,2716,,
obří,giant,dʒˈaɪənt,B1,giant,1,2717,,
sekvence,sequence,sˈiːkwəns,B1,sequence,1,2718,,
nadaný,gifted,ɡˈɪftᵻd,B1,gifted,1,2719,,
chichotat se,giggle,ɡˈɪɡəl,B1,giggle,1,2720,,
zázvor,ginger,dʒˈɪndʒɚ,B1,ginger,1,2721,,
žirafa,giraffe,dʒᵻɹˈæf,B1,giraffe,1,2722,,
zrudnout,blush,blˈʌʃ,B1,blush,1,2723,,
nalodit se,board,bˈɔːɹd,B1,board,1,2724,,
pocit,sensation,sɛnsˈeɪʃən,B1,sensation,1,2725,,
příchod,arrival,ɚɹˈaɪvəl,B1,arrival,1,2726,,
příjemně,pleasantly,plˈɛzəntli,B1,pleasantly,1,2727,,
ostuda,shame,ʃˈeɪm,B1,shame,1,2728,,
přívětivost,friendliness,fɹˈɛndlinəs,B1,friendliness,1,2729,,
mít,possess,pəzˈɛs,B1,possess,1,2730,,
mělký,shallow,ʃˈæloʊ,B1,shallow,1,2731,,
zdvořile,politely,pəlˈaɪtli,B1,politely,1,2732,,
majetek,possession,pəzˈɛʃən,B1,possession,1,2734,,
přivlastňovací,possessive,pəzˈɛsɪv,B1,possessive,1,2735,,
politika,policy,pˈɑːlɪsi,B1,policy,1,2736,,
směle,boldly,bˈoʊldli,B1,boldly,1,2737,,
pól,pole,pˈoʊl,B1,pole,1,2738,,
mráz,frost,fɹˈɔst,B1,frost,1,2739,,
zmrazené,frozen,fɹˈoʊzən,B1,frozen,1,2740,,
možnost,possibility,pˌɑːsəbˈɪlᵻɾi,B1,possibility,1,2741,,
odvážné,bold,bˈoʊld,B1,bold,1,2742,,
politika,politics,pˈɑːlətˌɪks,B1,politics,1,2745,,
politik,politician,pˌɑːlɪtˈɪʃən,B1,politician,1,2743,,
jedovatý,poisonous,pˈɔɪzənəs,B1,poisonous,1,2744,,
znečišťující látka,pollutant,pəlˈuːtənt,B1,pollutant,1,2746,,
tvarovar,shape,ʃˈeɪp,B1,shape,1,2747,,
bombardovat,bomb,bˈɑːm,B1,bomb,1,2748,,
popcorn,popcorn,pˈɑːpkɔːɹn,B1,popcorn,1,2749,,
šipka,arrow,ˈæɹoʊ,B1,arrow,1,2750,,
hanebný,shameful,ʃˈeɪmfəl,B1,shameful,1,2751,,
svobodně,freely,fɹˈiːli,B1,freely,1,2752,,
mrazák,freezer,fɹˈiːzɚ,B1,freezer,1,2753,,
rybník,pond,pˈɑːnd,B1,pond,1,2754,,
zmrazení,freezing,fɹˈiːzɪŋ,B1,freezing,1,2755,,
pozitivní,positive,pˈɑːzᵻtˌɪv,B1,positive,1,2756,,
časté,frequent,fɹˈiːkwənt,B1,frequent,1,2758,,
frekvence,frequency,fɹˈiːkwənsi,B1,frequency,1,2757,,
prvňáček,freshman,fɹˈɛʃmən,B1,freshman,1,2760,,
bomba,bomb,bˈɑːm,B1,bomb,1,2761,,
pozitivně,positively,pˈɑːzᵻtˌɪvli,B1,positively,1,2762,,
frustrovaný,frustrated,fɹʌstɹˈeɪɾᵻd,B1,frustrated,1,2763,,
frustrace,frustration,fɹʌstɹˈeɪʃən,B1,frustration,1,2764,,
smažit,fry,fɹˈaɪ,B1,fry,1,2765,,
vybavit,furnish,fˈɜːnɪʃ,B1,furnish,1,2766,,
hojnost,plenty,plˈɛnti,B1,plenty,1,2767,,
vážně,severely,sᵻvˈɪɹli,B1,severely,1,2768,,
vzdálenější,further,fˈɜːðɚ,B1,further,1,2769,,
umělec,artist,ˈɑːɹɾɪst,B1,artist,1,2770,,
dále,furthermore,fˌɜːðɚmˈɔːɹ,B1,furthermore,1,2771,,
nejdále,furthest,fˈɜːðɪst,B1,furthest,1,2772,,
povyk,fuss,fˈʌs,B1,fuss,1,2773,,
těžké,severe,sᵻvˈɪɹ,B1,severe,1,2775,,
zisk,gain,ɡˈeɪn,B1,gain,1,2776,,
potěšit,please,plˈiːz,B1,please,1,2777,,
získat,gain,ɡˈeɪn,B1,gain,1,2778,,
žluč,gall,ɡˈɔːl,B1,gall,1,2779,,
umělecký,artistic,ɑːɹtˈɪstɪk,B1,artistic,1,2780,,
hrnec,pot,pˈɑːt,B1,pot,1,2781,,
zástrčka,plug,plˈʌɡ,B1,plug,1,2782,,
listonoš,postman,pˈoʊstmən,B1,postman,1,2783,,
sex,sex,sˈɛks,B1,sex,1,2784,,
jed,poison,pˈɔɪzən,B1,poison,1,2785,,
pánev,frying pan,fɹˈaɪɪŋ pˈæn,B1,frying_pan,1,2786,,
palivo,fuel,fjˈuːəl,B1,fuel,1,2787,,
stínit,shadow,ʃˈædoʊ,B1,shadow,1,2789,,
stínový,shadowy,ʃˈædoʊi,B1,shadowy,1,2788,,
tečka,full stop,fˈʊl stˈɑːp,B1,full_stop,1,2790,,
na plný úvazek,full-time,fˈʊltˈaɪm,B1,fulltime,1,2791,,
galon,gallon,ɡˈælən,B1,gallon,1,2792,,
poezie,poetry,pˈoʊɪtɹi,B1,poetry,1,2793,,
funkce,function,fˈʌŋkʃən,B1,function,1,2794,,
kapesné,pocket money,pˈɑːkɪt mˈʌni,B1,pocket_money,1,2795,,
fond,fund,fˈʌnd,B1,fund,1,2796,,
financovat,fund,fˈʌnd,B1,fund,1,2797,,
pohřeb,funeral,fjˈuːnɚɹəl,B1,funeral,1,2798,,
pohlednice,postcard,pˈoʊstkɑːɹd,B1,postcard,1,2799,,
srst,fur,fˈɜː,B1,fur,1,2800,,
básník,poet,pˈoʊɪt,B1,poet,1,2801,,
rukopis,handwriting,hˈændɹaɪɾɪŋ,B1,handwriting,1,2802,,
fráze,phrase,fɹˈeɪz,B1,phrase,1,2803,,
slavný,glorious,ɡlˈɔːɹiəs,B1,glorious,1,2804,,
růst,growth,ɡɹˈoʊθ,B1,growth,1,2805,,
záruka,guarantee,ɡˌæɹəntˈiː,B1,guarantee,1,2806,,
arašíd,peanut,pˈiːnʌt,B1,peanut,1,2807,,
stlačit,press,pɹˈɛs,B1,press,1,2809,,
tisk,press,pɹˈɛs,B1,press,1,2808,,
sezóna,season,sˈiːzən,B1,season,1,2810,,
vyhledávat,search,sˈɜːtʃ,B1,search,1,2812,,
vedení,guidance,ɡˈaɪdəns,B1,guidance,1,2813,,
asociate,associate,ɐsˈoʊsɪˌeɪt,B1,associate,1,2814,,
převzít,assume,ɐsˈuːm,B1,assume,1,2816,,
pozastavit,pause,pˈɔːz,B1,pause,1,2818,,
vina,guilt,ɡˈɪlt,B1,guilt,1,2819,,
mořská voda,seawater,sˈiːwɔːɾɚ,B1,seawater,1,2820,,
vinen,guilty,ɡˈɪlti,B1,guilty,1,2821,,
mořské řasy,seaweed,sˈiːwiːd,B1,seaweed,1,2822,,
seskupení,grouping,ɡɹˈuːpɪŋ,B1,grouping,1,2823,,
tajně,secretly,sˈiːkɹᵻtli,B1,secretly,1,2825,,
prezentace,presentation,pɹˌɛzəntˈeɪʃən,B1,presentation,1,2826,,
zachovat,preserve,pɹɪzˈɜːv,B1,preserve,1,2830,,
zachování,preservation,pɹˌɛzɚvˈeɪʃən,B1,preservation,1,2827,,
zvláštní,peculiar,pɪkjˈuːlɪɹ,B1,peculiar,1,2831,,
prezident,president,pɹˈɛzɪdənt,B1,president,1,2832,,
antikvární,second-hand,sˈɛkəndhˈænd,B1,secondhand,1,2833,,
střední škola,secondary school,sˈɛkəndɚɹi skˈuːl,B1,secondary_school,1,2834,,
ženich,groom,ɡɹˈuːm,B1,groom,1,2835,,
přízemí,ground floor,ɡɹˈaʊnd flˈɔːɹ,B1,ground_floor,1,2836,,
krvácet,bleed,blˈiːd,B1,bleed,1,2837,,
úzkost,anxiety,æŋzˈaɪəɾi,B1,anxiety,1,2839,,
pauza,pause,pˈɔːz,B1,pause,1,2840,,
kytarista,guitarist,ɡɪtˈɑːɹɹɪst,B1,guitarist,1,2841,,
vzor,pattern,pˈætɚn,B1,pattern,1,2842,,
částečný úvazek,part-time,pˈɑːɹttˈaɪm,B1,parttime,1,2843,,
základní škola,primary school,pɹˈaɪmɚɹi skˈuːl,B1,primary_school,1,2844,,
házená,handball,hˈændbɔːl,B1,handball,1,2845,,
ruční,hand-held,hˈændhˈɛld,B1,handheld,1,2846,,
zejména,particularly,pɚtˈɪkjʊlɚli,B1,particularly,1,2847,,
primitivní,primitive,pɹˈɪmᵻtˌɪv,B1,primitive,1,2848,,
křičet,scream,skɹˈiːm,B1,scream,1,2849,,
participium,participle,pɑːɹtˈɪsɪpəl,B1,participle,1,2851,,
zacházet s,handle,hˈændəl,B1,handle,1,2852,,
účastnit se,participate,pɑːɹtˈɪsᵻpˌeɪt,B1,participate,1,2853,,
účastník,participant,pɑːɹtˈɪsɪpənt,B1,participant,1,2854,,
částečný,partial,pˈɑːɹʃəl,B1,partial,1,2855,,
armáda,army,ˈɑːɹmi,B1,army,1,2856,,
podání ruky,handshake,hˈændʃeɪk,B1,handshake,1,2857,,
zatloukat,hammer,hˈæmɚ,B1,hammer,1,2858,,
především,primarily,pɹaɪmˈɛɹᵻli,B1,primarily,1,2859,,
vášeň,passion,pˈæʃən,B1,passion,1,2860,,
kněz,priest,pɹˈiːst,B1,priest,1,2861,,
úzkostlivě,anxiously,ˈæŋʃəsli,B1,anxiously,1,2862,,
hlídka,patrol,pɐtɹˈoʊl,B1,patrol,1,2863,,
sochařství,sculpture,skˈʌlptʃɚ,B1,sculpture,1,2864,,
předchozí,previous,pɹˈiːviəs,B1,previous,1,2865,,
tělocvična,gym,dʒˈɪm,B1,gym,1,2866,,
gymnastika,gymnastics,dʒɪmnˈæstɪks,B1,gymnastics,1,2867,,
pozdrav,greeting,ɡɹˈiːɾɪŋ,B1,greeting,1,2869,,
trpělivost,patience,pˈeɪʃəns,B1,patience,1,2870,,
přes,past,pˈæst,B1,past,1,2871,,
obviňovat,blame,blˈeɪm,B1,blame,1,2872,,
heslo,password,pˈæswɜːd,B1,password,1,2873,,
kadeřník,hairdresser,hˈɛɹdɹɛsɚ,B1,hairdresser,1,2874,,
pas,passport,pˈæspɔːɹt,B1,passport,1,2875,,
fén,hairdryer,hˈɛɹdɹaɪɚ,B1,hairdryer,1,2876,,
pasivní,passive,pˈæsɪv,B1,passive,1,2877,,
stanoviště,habitat,hˈæbɪtˌæt,B1,habitat,1,2878,,
frázové sloveso,phrasal verb,fɹˈeɪzəl vˈɜːb,B1,phrasal_verb,1,2879,,
smíchat,blend,blˈɛnd,B1,blend,1,2880,,
dárek,present,pɹˈɛzənt,B1,present,1,2881,,
gorila,gorilla,ɡɚɹˈɪlə,B1,gorilla,1,2882,,
drby,gossip,ɡˈɑːsɪp,B1,gossip,1,2883,,
